排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
22,awesome-quant,wilsonfreitas/awesome-quant,wilsonfreitas,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance)",HTML,26950,3592,50,2015-09-30T09:53:49Z,2026-06-22T03:45:51Z,https://github.com/wilsonfreitas/awesome-quant,https://wilsonfreitas.github.io/awesome-quant/,,5873,False,False
23,awesome-piracy,Igglybuff/awesome-piracy,Igglybuff,A curated list of awesome warez and piracy links,HTML,26805,2271,1,2018-10-09T22:09:56Z,2026-06-21T23:46:42Z,https://github.com/Igglybuff/awesome-piracy,,Creative Commons Zero v1.0 Universal,2154,False,True
24,fastText,facebookresearch/fastText,facebookresearch,Library for fast text representation and classification.,HTML,26539,4810,554,2016-07-16T13:38:42Z,2026-06-21T23:34:25Z,https://github.com/facebookresearch/fastText,https://fasttext.cc/,MIT License,8318,False,True
25,OpenClash,vernesong/OpenClash,vernesong,A Clash Client For OpenWrt,HTML,26379,3936,61,2019-05-29T15:52:27Z,2026-06-22T04:33:20Z,https://github.com/vernesong/OpenClash,,MIT License,18585344,False,False
26,en.javascript.info,javascript-tutorial/en.javascript.info,javascript-tutorial,Modern JavaScript Tutorial ,HTML,25341,3996,533,2017-06-03T14:27:57Z,2026-06-22T04:33:16Z,https://github.com/javascript-tutorial/en.javascript.info,https://javascript.info,Other,772358,False,False
27,bitcoinbook,bitcoinbook/bitcoinbook,bitcoinbook,Mastering Bitcoin 3rd Edition - Programming the Open Blockchain,HTML,25219,6190,194,2013-08-11T23:18:28Z,2026-06-21T08:35:04Z,https://github.com/bitcoinbook/bitcoinbook,https://aantonop.com/books,Other,62974,False,False
28,Awesome-Linux-Software,luong-komorebi/Awesome-Linux-Software,luong-komorebi,🐧 A list of awesome Linux softwares ,HTML,25218,2216,0,2016-08-06T13:16:29Z,2026-06-22T02:50:00Z,https://github.com/luong-komorebi/Awesome-Linux-Software,https://luong-komorebi.github.io/Awesome-Linux-Software/,,6759,False,True
29,llm-action,liguodongiot/llm-action,liguodongiot,本项目旨在分享大模型相关技术原理以及实战经验（大模型工程化、大模型应用落地）,HTML,24561,2808,19,2023-05-23T05:29:16Z,2026-06-22T02:53:19Z,https://github.com/liguodongiot/llm-action,https://www.zhihu.com/column/c_1456193767213043713,Apache License 2.0,25433,False,False
30,flash-linux0.11-talk,dibingfa/flash-linux0.11-talk,dibingfa,你管这破玩意叫操作系统源码 — 像小说一样品读 Linux 0.11 核心代码,HTML,22427,2943,56,2021-11-06T04:58:25Z,2026-06-22T01:48:21Z,https://github.com/dibingfa/flash-linux0.11-talk,,,184307,False,False
31,polymer,Polymer/polymer,Polymer,Our original Web Component library.,HTML,22024,1963,84,2012-08-23T20:56:30Z,2026-06-21T19:50:25Z,https://github.com/Polymer/polymer,https://polymer-library.polymer-project.org/,"BSD 3-Clause ""New"" or ""Revised"" License",31785,False,False
32,chosen,harvesthq/chosen,harvesthq,"Deprecated - Chosen is a library for making long, unwieldy select boxes more friendly.",HTML,21979,4023,309,2011-04-18T15:07:41Z,2026-06-22T03:47:01Z,https://github.com/harvesthq/chosen,http://harvesthq.github.io/chosen/,Other,3057,False,False
33,skill-map,TeamStuQ/skill-map,TeamStuQ,程序员技能图谱,HTML,21660,4402,80,2015-11-17T11:17:38Z,2026-06-21T17:15:37Z,https://github.com/TeamStuQ/skill-map,https://github.com/TeamStuQ/skill-map,,33969,False,False
34,gentelella,ColorlibHQ/gentelella,ColorlibHQ,Free Bootstrap 5 Admin Dashboard Template,HTML,21372,6837,1,2015-05-15T06:57:27Z,2026-06-22T03:47:18Z,https://github.com/ColorlibHQ/gentelella,https://gentelella.colorlib.com/,MIT License,56615,False,False
35,rough,rough-stuff/rough,rough-stuff,"Create graphics with a hand-drawn, sketchy, appearance",HTML,21030,658,42,2016-12-13T09:12:55Z,2026-06-21T20:14:21Z,https://github.com/rough-stuff/rough,http://roughjs.com,MIT License,6173,False,False
36,architecture.of.internet-product,davideuler/architecture.of.internet-product,davideuler,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充,HTML,20792,4747,5,2018-04-30T10:25:31Z,2026-06-21T18:07:00Z,https://github.com/davideuler/architecture.of.internet-product,,,845499,False,False
37,deeplearning_ai_books,fengdu78/deeplearning_ai_books,fengdu78,deeplearning.ai（吴恩达老师的深度学习课程笔记及资源）,HTML,20735,6137,55,2017-12-08T08:47:42Z,2026-06-22T02:28:53Z,https://github.com/fengdu78/deeplearning_ai_books,,,585160,False,False
38,You-Dont-Need-JavaScript,you-dont-need/You-Dont-Need-JavaScript,you-dont-need,"CSS is powerful, you can do a lot of things without JS.",HTML,20539,1503,75,2016-07-05T07:30:42Z,2026-06-21T07:32:51Z,https://github.com/you-dont-need/You-Dont-Need-JavaScript,,GNU General Public License v3.0,693000,False,False
39,SummaryOfLoanSuspension,WeNeedHome/SummaryOfLoanSuspension,WeNeedHome,全国各省市停贷通知汇总,HTML,20406,2075,125,2022-07-12T16:33:25Z,2026-06-18T13:56:06Z,https://github.com/WeNeedHome/SummaryOfLoanSuspension,,,193948,False,False
40,fonts,google/fonts,google,"Font files available from Google Fonts, and a public issue tracker for all things Google Fonts",HTML,20170,2899,1379,2015-02-11T23:34:54Z,2026-06-22T04:04:40Z,https://github.com/google/fonts,http://google.github.io/fonts/,,3270255,False,False
41,Dism-Multi-language,Chuyu-Team/Dism-Multi-language,Chuyu-Team,Dism++ Multi-language Support & BUG Report,HTML,19780,1213,320,2016-11-26T06:45:37Z,2026-06-22T04:39:20Z,https://github.com/Chuyu-Team/Dism-Multi-language,,MIT License,8813,False,False
42,huashu-design,alchaincyf/huashu-design,alchaincyf,Huashu Design · HTML-native design skill for Claude Code · Claude Code 里 HTML 原生的设计 skill · 高保真原型 / 幻灯片 / 动画 + 20 设计哲学 + 5 维评审 + MP4 导出 · Agent-agnostic,HTML,19381,2396,15,2026-04-19T14:42:06Z,2026-06-22T03:52:40Z,https://github.com/alchaincyf/huashu-design,,MIT License,222545,False,False
43,cua,trycua/cua,trycua,"Open-source infrastructure for Computer-Use Agents. Sandboxes, SDKs, and benchmarks to train and evaluate AI agents that can control full desktops (macOS, Linux, Windows).",HTML,18587,1205,393,2025-01-31T15:02:49Z,2026-06-22T03:51:25Z,https://github.com/trycua/cua,https://cua.ai,MIT License,261471,False,False
44,fastclick,ftlabs/fastclick,ftlabs,Polyfill to remove click delays on browsers with touch UIs,HTML,18535,3136,277,2012-02-13T08:38:00Z,2026-06-20T16:01:13Z,https://github.com/ftlabs/fastclick,,MIT License,322,False,True
45,uikit,uikit/uikit,uikit,A lightweight and modular front-end framework for developing fast and powerful web interfaces,HTML,18535,2292,606,2013-07-18T16:00:26Z,2026-06-21T14:41:00Z,https://github.com/uikit/uikit,http://getuikit.com,MIT License,57021,False,False
46,skrollr,Prinzhorn/skrollr,Prinzhorn,Stand-alone parallax scrolling library for mobile (Android + iOS) and desktop. No jQuery. Just plain JavaScript (and some love).,HTML,18425,3404,262,2012-03-18T15:41:35Z,2026-06-20T08:30:18Z,https://github.com/Prinzhorn/skrollr,http://prinzhorn.github.io/skrollr/,MIT License,1659,False,True
47,guizang-ppt-skill,op7418/guizang-ppt-skill,op7418,"AI-agent Skill for generating polished HTML slide decks: editorial magazine and Swiss layouts, image prompts, social covers, and a WebGL/low-power presentation runtime.",HTML,18350,1342,23,2026-04-23T13:23:07Z,2026-06-22T04:52:30Z,https://github.com/op7418/guizang-ppt-skill,,GNU Affero General Public License v3.0,1913,False,False
48,web-starter-kit,google/web-starter-kit,google,Web Starter Kit - a workflow for multi-device websites,HTML,18297,2921,74,2014-04-07T08:45:18Z,2026-06-20T08:32:34Z,https://github.com/google/web-starter-kit,http://developers.google.com/web/starter-kit,Apache License 2.0,10100,False,True
49,twemoji,twitter/twemoji,twitter,Emoji for everyone. https://twemoji.twitter.com/,HTML,17678,1893,143,2014-11-06T21:49:34Z,2026-06-21T23:40:00Z,https://github.com/twitter/twemoji,,MIT License,842458,False,False
50,blog_os,phil-opp/blog_os,phil-opp,Writing an OS in Rust,HTML,17532,1203,98,2015-07-23T15:23:54Z,2026-06-22T04:49:12Z,https://github.com/phil-opp/blog_os,http://os.phil-opp.com,Apache License 2.0,18830,False,False
51,masonry,desandro/masonry,desandro,:love_hotel: Cascading grid layout plugin,HTML,16709,2076,85,2009-11-21T21:04:56Z,2026-06-22T04:31:14Z,https://github.com/desandro/masonry,https://masonry.desandro.com,,1479,False,False
52,Screenshot-to-code,emilwallner/Screenshot-to-code,emilwallner,A neural network that transforms a design mock-up into a static website.,HTML,16485,1544,22,2017-10-16T11:41:48Z,2026-06-20T21:54:26Z,https://github.com/emilwallner/Screenshot-to-code,,Other,51643,False,False
53,html-css,gustavoguanabara/html-css,gustavoguanabara,Curso de HTML5 e CSS3,HTML,16331,3848,541,2020-03-09T19:54:04Z,2026-06-21T22:10:49Z,https://github.com/gustavoguanabara/html-css,https://gustavoguanabara.github.io/html-css/,MIT License,279613,False,False
