排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
24,ghc,ghc/ghc,ghc,Mirror of the Glasgow Haskell Compiler. Please submit issues and patches to GHC's Gitlab instance (https://gitlab.haskell.org/ghc/ghc). First time contributors are encouraged to get started with the newcomers info (https://gitlab.haskell.org/ghc/ghc/wikis/contributing).,Haskell,3201,732,9,2011-04-02T19:39:34Z,2025-12-25T20:27:20Z,https://github.com/ghc/ghc,http://www.haskell.org/ghc/,Other,512290,False,False
25,cardano-node,IntersectMBO/cardano-node,IntersectMBO,The core component that is used to participate in a Cardano decentralised blockchain.,Haskell,3173,749,225,2019-05-23T20:12:22Z,2025-12-28T19:07:39Z,https://github.com/IntersectMBO/cardano-node,https://cardano.org,Apache License 2.0,119074,False,False
26,Simula,SimulaVR/Simula,SimulaVR,Linux VR Desktop,Haskell,3152,105,70,2017-04-13T11:35:42Z,2025-12-28T17:13:09Z,https://github.com/SimulaVR/Simula,,MIT License,240128,False,False
27,xdg-ninja,b3nj5m1n/xdg-ninja,b3nj5m1n,A shell script which checks your $HOME for unwanted files and directories.,Haskell,3064,178,56,2022-05-12T13:35:20Z,2025-12-28T00:09:10Z,https://github.com/b3nj5m1n/xdg-ninja,,MIT License,816,False,False
28,echidna,crytic/echidna,crytic,Ethereum smart contract fuzzer,Haskell,3057,419,103,2017-08-27T23:13:10Z,2025-12-28T11:57:28Z,https://github.com/crytic/echidna,https://secure-contracts.com/program-analysis/echidna/index.html,GNU Affero General Public License v3.0,2807,False,False
29,haskell-language-server,haskell/haskell-language-server,haskell,Official Haskell IDE support via the language server protocol (LSP),Haskell,2872,414,561,2020-01-25T14:19:39Z,2025-12-27T21:55:22Z,https://github.com/haskell/haskell-language-server,,Apache License 2.0,24963,False,False
30,hakyll,jaspervdj/hakyll,jaspervdj,A static website compiler library in Haskell,Haskell,2872,421,120,2009-12-02T12:45:28Z,2025-12-28T00:45:05Z,https://github.com/jaspervdj/hakyll,jaspervdj.be/hakyll,Other,18784,False,False
31,Tidal,tidalcycles/Tidal,tidalcycles,Pattern language,Haskell,2824,279,114,2010-09-09T11:00:10Z,2025-12-28T04:45:36Z,https://github.com/tidalcycles/Tidal,https://codeberg.org/uzu/tidal,GNU General Public License v3.0,15388,False,True
32,agda,agda/agda,agda,Agda is a dependently typed programming language / interactive theorem prover.,Haskell,2765,394,1077,2015-08-08T17:51:48Z,2025-12-28T21:29:15Z,https://github.com/agda/agda,https://wiki.portal.chalmers.se/agda/pmwiki.php,Other,159518,False,False
33,wire-server,wireapp/wire-server,wireapp,🇪🇺 Wire back-end services,Haskell,2739,334,147,2017-02-14T10:42:59Z,2025-12-28T20:28:33Z,https://github.com/wireapp/wire-server,https://wire.com,GNU Affero General Public License v3.0,82205,False,False
34,yesod,yesodweb/yesod,yesodweb,A RESTful Haskell web framework built on WAI.,Haskell,2700,377,121,2009-06-27T22:54:51Z,2025-12-23T00:35:14Z,https://github.com/yesodweb/yesod,http://www.yesodweb.com/,MIT License,9682,False,False
