排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
70,better-indent-support-for-php-with-html,captbaritone/better-indent-support-for-php-with-html,captbaritone,This script allows you to indent HTML sections in PHP files,VimL,52,9,1,2013-05-18T19:26:18Z,2023-09-24T18:44:16Z,https://github.com/captbaritone/better-indent-support-for-php-with-html,,,93,False,False
71,yaml-vim,ingydotnet/yaml-vim,ingydotnet,YAML Highlight script for VIM editor,VimL,51,20,4,2010-02-19T20:54:48Z,2025-03-21T13:30:46Z,https://github.com/ingydotnet/yaml-vim,,,146,False,False
72,vim-debugger,haya14busa/vim-debugger,haya14busa,:feet: Vim script debugger :bug:,VimL,49,3,1,2016-01-17T14:36:00Z,2025-04-28T11:59:32Z,https://github.com/haya14busa/vim-debugger,,,32,False,False
73,syntax-vim-ex,vim-jp/syntax-vim-ex,vim-jp,An excellent Vim's syntax highlighting file for Vim script,Vim Script,49,3,4,2016-02-19T02:20:09Z,2025-04-28T11:59:49Z,https://github.com/vim-jp/syntax-vim-ex,,,493,False,True
74,vim-rabbit-ui,rbtnn/vim-rabbit-ui,rbtnn,Rich UI Vim script Library,Vim script,48,2,1,2014-05-17T18:20:25Z,2021-03-20T15:46:46Z,https://github.com/rbtnn/vim-rabbit-ui,,MIT License,3233,False,False
75,vim-game_engine,rbtnn/vim-game_engine,rbtnn,This is Game Engine for Vim script.,Vim script,43,0,0,2014-08-04T13:06:53Z,2024-12-18T22:53:02Z,https://github.com/rbtnn/vim-game_engine,,MIT License,30,False,False
76,perl-support.vim,vim-scripts/perl-support.vim,vim-scripts,Perl IDE -- Write and run Perl-scripts using menus and hotkeys.,VimL,42,11,0,2010-11-14T05:40:01Z,2023-04-03T04:41:42Z,https://github.com/vim-scripts/perl-support.vim,http://www.vim.org/scripts/script.php?script_id=556,,2820,False,False
77,dwmricer,mtwb47/dwmricer,mtwb47,DWM Auto Install and Ricing Script,Vim script,41,9,0,2021-03-29T01:06:12Z,2025-08-03T03:44:25Z,https://github.com/mtwb47/dwmricer,,,3922,False,False
78,vim-slurper,adamlowe/vim-slurper,adamlowe,Vim script for slurper gem to provide file specific syntax highlighting and key mappings.,Vim script,41,5,0,2009-12-18T04:43:31Z,2025-08-07T03:02:08Z,https://github.com/adamlowe/vim-slurper,http://www.vim.org/scripts/script.php?script_id=2890,,458,False,False
79,python-syntax,kh3phr3n/python-syntax,kh3phr3n,Python syntax highlighting script for Vim,Vim script,40,13,0,2015-04-16T08:02:48Z,2025-07-08T09:06:14Z,https://github.com/kh3phr3n/python-syntax,,,24,False,True
