排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
44,fastfetch,fastfetch-cli/fastfetch,fastfetch-cli,"A maintained, feature-rich and performance oriented, neofetch like system information tool.",C,24449,869,79,2021-02-18T21:25:19Z,2026-08-31T03:20:04Z,https://github.com/fastfetch-cli/fastfetch,,MIT License,17893,False,False
45,HandBrake,HandBrake/HandBrake,HandBrake,HandBrake's development repository ,C,24223,1685,294,2015-08-22T16:32:28Z,2026-08-31T04:19:33Z,https://github.com/HandBrake/HandBrake,https://handbrake.fr,Other,123867,False,False
46,timescaledb,timescale/timescaledb,timescale,A time-series database for high-performance real-time analytics packaged as a Postgres extension,C,23446,1141,397,2017-03-07T20:03:41Z,2026-08-31T00:45:43Z,https://github.com/timescale/timescaledb,https://www.tigerdata.com/,Other,64319,False,False
47,pgvector,pgvector/pgvector,pgvector,Open-source vector similarity search for Postgres,C,22830,1305,14,2021-04-20T21:13:52Z,2026-08-31T03:32:50Z,https://github.com/pgvector/pgvector,,Other,2079,False,False
48,bcc,iovisor/bcc,iovisor,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more",C,22645,4074,1072,2015-05-01T19:52:32Z,2026-08-29T15:33:28Z,https://github.com/iovisor/bcc,,Apache License 2.0,23991,False,False
49,How-to-Make-a-Computer-Operating-System,SamyPesse/How-to-Make-a-Computer-Operating-System,SamyPesse,How to Make a Computer Operating System in C++,C,22416,3456,86,2013-11-29T17:36:32Z,2026-08-30T22:32:39Z,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,https://samypesse.gitbook.io/how-to-create-an-operating-system,Apache License 2.0,5986,False,False
50,C,TheAlgorithms/C,TheAlgorithms,"Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes.",C,22360,4770,19,2016-07-16T10:17:03Z,2026-08-31T00:21:05Z,https://github.com/TheAlgorithms/C,https://thealgorithms.github.io/C,GNU General Public License v3.0,20365,False,False
51,unleashed-firmware,DarkFlippers/unleashed-firmware,DarkFlippers,Flipper Zero Unleashed Firmware,C,22149,1936,28,2022-03-16T12:46:45Z,2026-08-31T01:21:20Z,https://github.com/DarkFlippers/unleashed-firmware,https://flipperunleashed.com,GNU General Public License v3.0,106179,False,False
52,micropython,micropython/micropython,micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,C,22030,8945,1529,2013-12-20T11:47:07Z,2026-08-31T04:50:23Z,https://github.com/micropython/micropython,https://micropython.org,Other,76787,False,False
53,postgres,postgres/postgres,postgres,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch",C,21948,5879,0,2010-09-21T11:35:45Z,2026-08-31T03:52:44Z,https://github.com/postgres/postgres,https://www.postgresql.org/,Other,776884,False,False
54,ds4,antirez/ds4,antirez,"DeepSeek 4 Flash and PRO local inference engine for Metal, CUDA and ROCm",C,21932,2046,569,2026-05-06T17:17:05Z,2026-08-31T03:25:07Z,https://github.com/antirez/ds4,,MIT License,18755,False,False
55,nnn,jarun/nnn,jarun,n³ The unorthodox terminal file manager,C,21848,815,4,2016-08-20T14:10:14Z,2026-08-30T23:39:45Z,https://github.com/jarun/nnn,,"BSD 2-Clause ""Simplified"" License",7342,False,False
56,mimikatz,gentilkiwi/mimikatz,gentilkiwi,A little tool to play with Windows security,C,21804,4155,196,2014-04-06T18:30:02Z,2026-08-30T17:25:28Z,https://github.com/gentilkiwi/mimikatz,http://blog.gentilkiwi.com/mimikatz,,5326,False,False
57,The-Art-Of-Programming-By-July-2nd,julycoding/The-Art-Of-Programming-By-July-2nd,julycoding,本项目曾冲到全球第一，干货集锦见本页面最底部，另完整精致的纸质版《编程之法：面试和算法心得》已在京东/当当上销售,C,21500,6961,64,2013-12-14T10:00:06Z,2026-08-30T11:51:04Z,https://github.com/julycoding/The-Art-Of-Programming-By-July-2nd,,,27547,False,False
58,cosmopolitan,jart/cosmopolitan,jart,build-once run-anywhere c library,C,21266,776,225,2020-06-15T14:16:13Z,2026-08-31T03:10:25Z,https://github.com/jart/cosmopolitan,,ISC License,337977,False,False
59,goaccess,allinurl/goaccess,allinurl,GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.,C,20884,1192,450,2013-07-14T03:42:08Z,2026-08-31T01:42:12Z,https://github.com/allinurl/goaccess,https://goaccess.io,MIT License,9939,False,False
60,qmk_firmware,qmk/qmk_firmware,qmk,Open-source keyboard firmware for Atmel AVR and Arm USB families,C,20668,44259,548,2014-12-08T22:02:05Z,2026-08-31T02:34:36Z,https://github.com/qmk/qmk_firmware,https://qmk.fm,GNU General Public License v2.0,537031,False,False
61,ish,ish-app/ish,ish-app,Linux shell for iOS,C,20388,1497,704,2017-05-05T00:10:35Z,2026-08-31T04:32:16Z,https://github.com/ish-app/ish,https://ish.app,Other,5610,False,False
62,llama2.c,karpathy/llama2.c,karpathy,Inference Llama 2 in one file of pure C,C,20037,2622,189,2023-07-23T05:15:06Z,2026-08-30T20:03:08Z,https://github.com/karpathy/llama2.c,,MIT License,1275,False,False
63,HarmonyOS,Awesome-HarmonyOS/HarmonyOS,Awesome-HarmonyOS,A curated list of awesome things related to HarmonyOS. 华为鸿蒙操作系统。,C,19963,3263,51,2019-08-09T11:24:00Z,2026-08-30T15:34:35Z,https://github.com/Awesome-HarmonyOS/HarmonyOS,,,23807,False,False
64,BlackHole,ExistentialAudio/BlackHole,ExistentialAudio,BlackHole is a modern macOS audio loopback driver that allows applications to pass audio to other applications with zero additional latency.,C,19659,835,12,2019-09-27T18:40:46Z,2026-08-30T15:57:29Z,https://github.com/ExistentialAudio/BlackHole,,Other,5489,False,False
65,vlc,videolan/vlc,videolan,"VLC media player - plays everything, runs anywhere. Code here: https://code.videolan.org/videolan/vlc",C,19485,6176,2,2012-01-29T19:30:36Z,2026-08-31T03:39:06Z,https://github.com/videolan/vlc,http://www.videolan.org/vlc,GNU General Public License v2.0,671294,False,False
66,Sandboxie,sandboxie-plus/Sandboxie,sandboxie-plus,Sandboxie Plus & Classic,C,19287,2054,743,2020-04-09T09:26:37Z,2026-08-31T03:47:33Z,https://github.com/sandboxie-plus/Sandboxie,https://Sandboxie-Plus.com,GNU General Public License v3.0,224920,False,False
67,esp-idf,espressif/esp-idf,espressif,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18903,8458,1678,2016-08-17T10:40:35Z,2026-08-31T03:32:12Z,https://github.com/espressif/esp-idf,,Apache License 2.0,448594,False,False
68,winlator,brunodev85/winlator,brunodev85,Android application for running Windows applications with Wine and Box86/Box64,C,18853,1694,405,2023-07-26T13:02:11Z,2026-08-31T04:51:17Z,https://github.com/brunodev85/winlator,https://winlator.org,GNU Lesser General Public License v2.1,595204,False,False
69,clay,nicbarker/clay,nicbarker,High performance UI layout library in C.,C,18037,715,279,2024-07-21T01:40:27Z,2026-08-30T23:33:38Z,https://github.com/nicbarker/clay,https://nicbarker.com/clay,zlib License,19203,False,False
