排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
33,NeuralPDE.jl,SciML/NeuralPDE.jl,SciML,Physics-Informed Neural Networks (PINN) Solvers of (Partial) Differential Equations for Scientific Machine Learning (SciML) accelerated simulation,Julia,1152,229,132,2017-03-14T20:53:14Z,2026-01-04T14:51:38Z,https://github.com/SciML/NeuralPDE.jl,https://docs.sciml.ai/NeuralPDE/stable/,Other,590563,False,False
34,StatsWithJuliaBook,h-Klok/StatsWithJuliaBook,h-Klok,,Julia,1094,278,16,2018-01-17T14:44:25Z,2025-12-28T02:50:16Z,https://github.com/h-Klok/StatsWithJuliaBook,https://statisticswithjulia.org/,MIT License,8847,False,False
35,Franklin.jl,JuliaDocs/Franklin.jl,JuliaDocs,"(yet another) static site generator. Simple, customisable, fast, maths with KaTeX, code evaluation, optional pre-rendering, in Julia.",Julia,1041,117,179,2018-05-31T02:25:35Z,2026-01-04T14:27:46Z,https://github.com/JuliaDocs/Franklin.jl,https://franklinjl.org,MIT License,61237,False,False
36,pythonidae,svaksha/pythonidae,svaksha,Curated decibans of scientific programming resources in Python.,Julia,1017,194,3,2014-04-12T18:21:54Z,2026-01-04T10:03:55Z,https://github.com/svaksha/pythonidae,http://svaksha.github.io/pythonidae,Other,1275,False,False
37,PythonCall.jl,JuliaPy/PythonCall.jl,JuliaPy,Python and Julia in harmony.,Julia,1013,78,192,2020-11-03T16:11:11Z,2025-12-31T20:06:34Z,https://github.com/JuliaPy/PythonCall.jl,https://juliapy.github.io/PythonCall.jl/stable/,MIT License,5526,False,False
38,Yao.jl,QuantumBFS/Yao.jl,QuantumBFS,"Extensible, Efficient Quantum Algorithm Design for Humans.",Julia,1011,128,34,2018-04-13T13:47:02Z,2026-01-02T09:02:05Z,https://github.com/QuantumBFS/Yao.jl,https://yaoquantum.org,Other,34843,False,False
39,ForwardDiff.jl,JuliaDiff/ForwardDiff.jl,JuliaDiff,Forward Mode Automatic Differentiation for Julia,Julia,974,155,151,2013-04-13T10:19:04Z,2026-01-03T07:11:05Z,https://github.com/JuliaDiff/ForwardDiff.jl,,Other,4449,False,False
40,model-zoo,FluxML/model-zoo,FluxML,Please do not feed the models,Julia,934,332,108,2017-06-06T19:23:23Z,2025-12-29T23:24:10Z,https://github.com/FluxML/model-zoo,https://fluxml.ai/,Other,32157,False,False
41,DSGE.jl,FRBNY-DSGE/DSGE.jl,FRBNY-DSGE,Solve and estimate Dynamic Stochastic General Equilibrium models (including the New York Fed DSGE),Julia,917,238,106,2015-11-25T21:03:30Z,2025-12-29T13:00:30Z,https://github.com/FRBNY-DSGE/DSGE.jl,https://frbny-dsge.github.io/DSGE.jl/latest/,"BSD 3-Clause ""New"" or ""Revised"" License",2708895,False,False
42,DynamicalSystems.jl,JuliaDynamics/DynamicalSystems.jl,JuliaDynamics,Award winning software library for nonlinear dynamics and nonlinear timeseries analysis,Julia,911,99,10,2017-05-31T13:01:08Z,2025-12-26T19:16:54Z,https://github.com/JuliaDynamics/DynamicalSystems.jl,https://juliadynamics.github.io/DynamicalSystemsDocs.jl/dynamicalsystems/dev/,Other,402065,False,False
